1989/03/10--08:19:00.033,0.688074,12.772,1.447
1989/03/10--08:19:02.033,17.975679,12.772,1.34
1989/03/10--08:19:02.233,0.974572,10.263,1.447
1989/03/10--08:19:03.233,24.461679,2.743,1.447
1989/03/10--08:19:05.133,22.793837,2.743,1.447
1989/03/10--08:19:06.833,13.633471,5.127,1.447
1989/03/10--08:19:21.835,1.623032,5.127,1.447
1989/03/10--08:19:22.035,2.919952,4.451,1.34
1989/03/10--08:19:23.935,2.335612,3.9,1.447
1989/03/10--08:19:24.435,2.161925,3.445,1.447
1989/03/10--08:19:25.835,0.650447,12.772,2.236
1989/03/10--08:19:29.535,26.587543,2.743,1.567
1989/03/10--08:19:29.836,2.226829,7.04,1.447
1989/03/10--08:21:13.045,11.391238,7.04,1.567
1989/03/10--08:21:20.346,21.01078,3.445,1.34
1989/03/10--08:21:40.848,2.522938,12.772,1.447
1989/03/10--08:21:52.849,1.705502,10.263,1.447
1989/03/10--08:21:55.249,4.732011,7.04,1.447
1989/03/10--08:21:57.049,5.209362,8.425,3.445
1989/03/10--08:22:00.850,7.7939,7.04,1.447
1989/03/10--08:22:01.750,10.50539,3.445,1.34
1989/03/10--08:22:03.950,0.229358,12.772,1.447
1989/03/10--08:22:04.650,0.216575,12.772,1.34
1989/03/10--08:22:05.050,1.605507,12.772,1.447
1989/03/10--08:22:09.350,38.914654,3.445,1.447
1989/03/10--08:22:12.951,10.115258,2.236,1.447
1989/03/10--08:22:17.251,3.568831,4.451,1.34
1989/03/10--08:22:20.652,1.944429,2.471,1.447
1989/03/10--08:22:21.252,11.28879,3.9,1.447
1989/03/10--08:22:23.252,1.945443,2.743,1.34
1989/03/10--08:22:26.952,34.358852,2.236,1.34
1989/03/10--08:22:27.652,14.262165,2.236,1.34
1989/03/10--08:22:28.052,3.890813,1.857,1.34
1989/03/10--08:22:33.053,3.377983,8.425,1.447
1989/03/10--08:22:33.653,5.974167,7.04,1.34
1989/03/10--08:22:33.853,0.777467,2.034,1.34
1989/03/10--08:22:37.553,37.467381,12.772,1.34
1989/03/10--08:22:40.653,34.62888,3.445,1.34
1989/03/10--08:23:24.258,0.278413,8.425,1.567
1989/03/10--08:23:48.260,1.670121,7.04,1.447
1989/03/10--08:23:52.460,5.045878,12.772,1.447
1989/03/10--08:24:28.164,3.45908,3.445,1.447
1989/03/10--08:24:49.966,0.229358,12.772,1.447
1989/03/10--08:24:56.866,0.324688,5.97,1.567
1989/03/10--08:24:56.966,0.973819,5.127,1.447
1989/03/10--08:24:58.466,0.243643,10.263,1.447
1989/03/10--08:24:59.466,1.950908,10.263,2.034
1989/03/10--08:25:04.667,0.389088,3.445,1.34
1989/03/10--08:25:05.267,6.334721,10.263,1.447
1989/03/10--08:25:07.867,12.462217,3.445,2.034
1989/03/10--08:25:29.869,0.389088,3.445,1.34
1989/03/10--08:25:56.672,13.241106,3.445,2.034
1989/03/10--08:28:14.185,1.297155,3.445,1.447
1989/03/10--08:28:31.286,0.487286,10.263,1.447
1989/03/10--08:28:31.486,0.432385,3.445,1.447
1989/03/10--08:28:31.886,2.334531,3.445,1.34
1989/03/10--08:28:34.387,30.889374,10.263,2.034
1989/03/10--08:28:34.987,10.894479,3.445,1.34
1989/03/10--08:28:36.887,9.338125,3.445,1.34
1989/03/10--08:28:38.187,7.392682,3.445,1.34
1989/03/10--08:28:40.987,25.078329,3.445,1.447
1989/03/10--08:30:54.700,0.389088,3.445,1.34
1989/03/10--08:38:14.241,0.432385,3.445,1.447
1989/03/10--08:40:27.954,13.624425,3.445,2.236
1989/03/10--08:40:31.254,36.752728,3.445,1.447
1989/03/10--08:40:37.755,22.051636,3.445,1.447
1989/03/10--08:41:25.259,37.352501,3.445,1.34
1989/03/10--08:44:05.174,14.104391,3.445,1.567
1989/03/10--08:44:08.874,11.119281,3.445,1.703
1989/03/10--08:45:03.280,0.778889,3.445,2.034
1989/03/10--08:45:20.181,0.778889,3.445,2.034
1989/03/10--08:47:24.293,14.785364,3.445,1.34
1989/03/10--08:47:26.493,23.7344,3.445,1.34
1989/03/10--08:49:59.607,0.432385,3.445,1.447
1989/03/10--08:50:11.108,27.240255,3.445,1.447
1989/03/10--08:52:37.922,0.389088,3.445,1.34
1989/03/10--08:52:43.823,1.556354,3.445,1.34
1989/03/10--08:52:45.723,3.335784,3.445,1.703
1989/03/10--08:54:07.931,0.43372,10.263,2.743
1989/03/10--08:55:24.438,17.119896,3.445,1.34
1989/03/10--08:55:25.338,12.539165,3.445,1.447
1989/03/10--08:55:26.238,0.43372,10.263,2.743
1989/03/10--08:55:27.738,6.231108,3.445,2.034
1989/03/10--08:55:29.538,11.683329,3.445,2.034
1989/03/10--08:55:30.238,4.377225,3.445,1.567
1989/03/10--08:55:30.538,0.972716,3.445,1.567
1989/03/10--08:55:33.039,31.127468,3.445,1.857
1989/03/10--08:55:35.039,0.432385,3.445,1.447
1989/03/10--08:55:44.240,15.998244,3.445,1.447
1989/03/10--08:57:01.547,0.432385,3.445,1.447
1989/03/10--08:57:38.850,16.678921,3.445,1.703
1989/03/10--08:57:39.951,3.45908,3.445,1.447
1989/03/10--08:57:41.551,28.695141,3.445,1.567
1989/03/10--08:58:41.956,14.701091,3.445,1.447
1989/03/10--08:59:20.360,0.487286,10.263,1.447
1989/03/10--08:59:23.060,0.278529,10.263,1.703
1989/03/10--09:00:20.166,9.116996,8.425,5.127
1989/03/10--09:00:37.867,2.127978,8.425,2.034
1989/03/10--09:00:38.567,8.792808,8.425,4.451
1989/03/10--09:00:39.467,8.465213,8.425,3.445
1989/03/10--09:01:10.170,0.432385,3.445,1.447
1989/03/10--09:01:14.671,1.953535,5.97,3.445
1989/03/10--09:01:15.171,8.764374,5.127,1.447
1989/03/10--09:01:23.672,9.874104,8.425,1.447
1989/03/10--09:01:24.572,6.894697,7.04,1.567
1989/03/10--09:01:25.272,7.032351,7.04,3.445
1989/03/10--09:01:33.873,7.815368,8.425,3.9
1989/03/10--09:01:34.473,7.093261,8.425,2.034
1989/03/10--09:01:38.573,10.257709,12.772,3.445
1989/03/10--09:01:50.174,4.677207,8.425,1.447
1989/03/10--09:01:57.075,7.162873,8.425,3.445
1989/03/10--09:02:06.476,8.909197,8.425,1.567
1989/03/10--09:02:13.776,31.441229,8.425,1.447
1989/03/10--09:02:26.077,24.121,2.236,1.447
1989/03/10--09:02:29.678,4.195965,5.97,1.447
1989/03/10--09:02:37.579,11.203646,8.425,1.34
1989/03/10--09:02:49.880,7.086011,5.97,1.703
1989/03/10--09:03:00.281,6.958839,7.04,1.447
1989/03/10--09:03:06.281,29.882156,8.425,1.447
1989/03/10--09:03:24.983,8.268091,3.445,1.567
1989/03/10--09:03:32.384,6.816736,5.127,1.447
1989/03/10--09:03:33.384,2.91815,3.445,1.567
1989/03/10--09:03:33.784,7.162873,8.425,3.445
1989/03/10--09:03:34.384,10.809625,3.445,1.447
1989/03/10--09:03:37.084,7.497658,8.425,1.703
1989/03/10--09:03:44.185,7.807325,5.97,3.064
1989/03/10--09:03:54.086,8.293822,8.425,2.743
1989/03/10--09:03:56.786,7.512742,5.97,1.34
1989/03/10--09:03:59.986,7.032351,7.04,3.445
1989/03/10--09:04:00.386,8.56621,4.451,1.567
1989/03/10--09:04:11.787,7.157436,7.04,3.064
1989/03/10--09:04:14.188,7.148095,8.425,1.857
1989/03/10--09:04:16.588,7.497658,8.425,1.703
1989/03/10--09:04:17.288,16.917578,7.04,3.064
1989/03/10--09:04:35.490,6.496122,8.425,1.447
1989/03/10--09:04:41.490,9.116996,8.425,5.127
1989/03/10--09:04:51.591,4.878719,8.425,2.743
1989/03/10--09:04:51.991,2.997118,5.97,1.447
1989/03/10--09:04:52.491,0.324836,7.04,1.703
1989/03/10--09:05:00.392,7.532646,7.04,1.34
1989/03/10--09:05:03.192,14.477445,8.425,1.567
1989/03/10--09:05:17.094,8.158409,10.263,2.236
1989/03/10--09:05:23.094,24.355753,8.425,1.34
1989/03/10--09:05:28.695,6.819611,8.425,1.34
1989/03/10--09:05:43.296,7.535501,8.425,1.447
1989/03/10--09:05:46.496,7.797565,8.425,1.703
1989/03/10--09:05:52.797,18.997488,8.425,1.34
1989/03/10--09:06:17.499,9.756447,5.127,3.064
1989/03/10--09:06:30.100,9.767553,8.425,3.445
1989/03/10--09:06:32.901,31.098675,2.034,1.34
1989/03/10--09:06:46.602,5.716587,8.425,1.447
1989/03/10--09:06:48.302,13.626445,4.451,1.34
1989/03/10--09:06:52.903,9.116384,8.425,3.445
1989/03/10--09:06:55.403,8.088653,5.127,1.34
1989/03/10--09:07:02.503,1.376149,12.772,1.447
1989/03/10--09:07:04.104,12.614696,12.772,1.447
1989/03/10--09:07:05.104,5.523528,8.425,1.857
1989/03/10--09:07:10.604,12.587895,5.97,1.447
1989/03/10--09:07:13.004,27.942553,8.425,1.857
1989/03/10--09:07:14.305,10.716531,8.425,1.34
1989/03/10--09:07:30.806,6.51214,8.425,5.127
1989/03/10--09:07:43.907,7.189914,5.127,1.34
1989/03/10--09:07:47.108,6.51214,8.425,5.127
1989/03/10--09:07:49.708,14.044598,8.425,2.236
1989/03/10--09:07:59.609,9.011628,8.425,1.34
1989/03/10--09:08:01.509,9.466022,8.425,1.567
1989/03/10--09:08:10.510,26.24231,2.034,1.447
1989/03/10--09:08:13.510,9.724203,2.236,1.34
1989/03/10--09:08:19.311,8.293822,8.425,2.743
1989/03/10--09:08:19.911,7.814568,8.425,5.127
1989/03/10--09:08:21.411,5.288718,7.04,1.447
1989/03/10--09:08:26.911,8.072253,7.04,1.447
1989/03/10--09:08:27.111,9.337161,2.236,1.447
1989/03/10--09:08:27.811,8.088653,5.127,1.34
1989/03/10--09:08:29.112,5.446678,2.236,1.447
1989/03/10--09:08:30.412,13.633471,5.127,1.447
1989/03/10--09:08:30.912,10.107068,2.034,1.34
1989/03/10--09:08:34.512,9.968076,7.04,2.236
1989/03/10--09:08:42.513,6.838851,8.425,4.451
1989/03/10--09:08:54.814,1.563073,8.425,3.9
1989/03/10--09:08:55.614,10.579671,8.425,1.567
1989/03/10--09:08:56.914,12.76787,8.425,2.034
1989/03/10--09:09:10.015,10.855789,7.04,1.447
1989/03/10--09:09:19.016,7.07645,3.9,1.34
1989/03/10--09:09:20.516,10.779831,12.772,1.447
1989/03/10--09:09:23.517,9.376467,7.04,3.445
1989/03/10--09:09:29.617,28.009117,8.425,1.34
1989/03/10--09:09:38.118,8.052138,7.04,1.34
1989/03/10--09:09:43.919,6.488783,4.451,1.34
1989/03/10--09:09:44.819,8.055191,8.425,1.447
1989/03/10--09:09:47.219,9.767553,8.425,3.445
1989/03/10--09:09:53.519,7.032351,7.04,3.445
1989/03/10--09:10:34.723,9.769787,8.425,4.451
1989/03/10--09:10:37.824,9.116996,8.425,5.127
1989/03/10--09:10:43.224,10.719585,7.04,1.703
1989/03/10--09:10:44.824,4.377245,2.743,1.34
1989/03/10--09:11:08.427,10.196816,8.425,1.703
1989/03/10--09:11:09.827,10.229416,8.425,1.34
1989/03/10--09:11:13.927,13.02428,8.425,5.127
1989/03/10--09:11:15.627,9.769787,8.425,4.451
1989/03/10--09:11:29.528,9.767553,8.425,3.445
1989/03/10--09:11:30.929,9.185668,7.04,1.447
1989/03/10--09:11:31.329,9.769124,7.04,3.9
1989/03/10--09:11:34.529,8.76807,8.425,1.34
1989/03/10--09:11:39.229,10.418723,8.425,3.445
1989/03/10--09:11:41.330,9.269566,8.425,2.743
1989/03/10--09:11:42.630,17.682997,5.97,1.447
1989/03/10--09:11:52.431,11.934319,8.425,1.34
1989/03/10--09:12:00.031,11.155982,8.425,3.064
1989/03/10--09:12:08.632,8.834725,8.425,1.447
1989/03/10--09:12:10.732,19.53842,8.425,3.9
1989/03/10--09:13:23.339,0.229358,12.772,1.447
1989/03/10--09:13:27.040,0.780048,12.772,1.703
1989/03/10--09:13:27.440,3.440371,12.772,1.447
1989/03/10--09:13:34.740,14.220201,12.772,1.447
1989/03/10--09:13:38.241,5.460335,12.772,1.703
1989/03/10--09:13:43.941,14.449559,12.772,1.447
1989/03/10--09:13:44.141,0.731112,12.772,1.567
1989/03/10--09:13:44.541,5.831624,2.034,1.447
1989/03/10--09:15:39.952,30.320421,12.772,1.34
1989/03/10--09:15:42.552,37.329742,5.127,1.447
1989/03/10--09:15:44.352,8.772867,5.127,2.034
1989/03/10--09:15:44.752,5.449761,3.9,1.447
1989/03/10--09:15:46.553,11.721064,8.425,3.445
1989/03/10--09:15:47.653,0.389088,3.445,1.34
1989/03/10--09:15:50.253,11.710713,8.425,2.471
1989/03/10--09:15:51.253,11.693019,8.425,1.447
1989/03/10--09:15:52.353,3.901294,8.425,2.034
1989/03/10--09:16:01.554,7.318078,8.425,2.743
1989/03/10--09:16:02.254,12.372234,8.425,3.445
1989/03/10--09:16:03.854,6.332496,8.425,1.34
1989/03/10--09:16:04.554,11.721064,8.425,3.445
1989/03/10--09:16:06.655,12.144444,8.425,2.471
1989/03/10--09:16:07.055,3.596542,5.97,1.447
1989/03/10--09:16:15.855,1.082872,12.772,1.34
1989/03/10--09:16:16.255,8.354376,5.127,2.236
1989/03/10--09:16:29.357,11.069893,8.425,3.445
1989/03/10--09:16:35.857,29.465204,2.743,1.447
1989/03/10--09:16:37.357,9.464022,7.04,1.447
1989/03/10--09:16:40.758,11.069893,8.425,3.445
1989/03/10--09:16:41.358,10.419424,8.425,5.127
1989/03/10--09:16:42.458,10.15784,7.04,3.445
1989/03/10--09:16:43.658,17.906359,3.9,1.447
1989/03/10--09:16:45.458,10.418723,8.425,3.445
1989/03/10--09:16:47.758,29.567677,2.236,1.447
1989/03/10--09:16:50.659,10.729992,10.263,2.034
1989/03/10--09:16:51.959,5.447239,3.445,1.34
1989/03/10--09:17:00.860,11.693019,8.425,1.447
1989/03/10--09:17:09.160,12.484087,8.425,2.236
1989/03/10--09:17:09.860,21.769072,2.034,1.34
1989/03/10--09:17:11.161,4.87115,8.425,1.34
1989/03/10--09:17:11.461,2.995798,5.127,1.34
1989/03/10--09:17:11.861,7.087558,7.04,1.857
1989/03/10--09:17:19.861,1.462224,12.772,1.567
1989/03/10--09:17:23.362,10.418723,8.425,3.445
1989/03/10--09:17:24.062,13.229011,3.445,1.34
1989/03/10--09:17:29.462,12.700723,8.425,4.451
1989/03/10--09:17:38.063,10.419424,8.425,5.127
1989/03/10--09:17:48.264,13.02253,5.127,3.445
1989/03/10--09:17:50.364,8.280955,8.425,1.34
1989/03/10--09:17:57.665,13.02428,8.425,5.127
1989/03/10--09:18:06.066,9.341024,2.743,1.703
1989/03/10--09:18:06.366,2.064223,12.772,1.447
1989/03/10--09:18:15.467,4.453657,7.04,1.447
1989/03/10--09:18:24.968,11.433174,8.425,1.447
1989/03/10--09:18:32.468,15.584784,7.04,1.34
1989/03/10--09:18:38.469,35.763474,2.034,1.34
1989/03/10--09:18:40.469,2.730894,8.425,2.236
1989/03/10--09:18:42.569,17.906359,3.9,1.447
1989/03/10--09:18:43.369,12.372234,8.425,3.445
1989/03/10--09:18:46.670,14.910444,2.236,1.34
1989/03/10--09:18:50.570,12.501956,7.04,3.445
1989/03/10--09:18:52.970,15.285302,5.97,1.447
1989/03/10--09:19:02.871,10.913484,8.425,1.447
1989/03/10--09:19:04.571,12.372234,8.425,3.445
1989/03/10--09:19:05.771,9.874104,8.425,1.447
1989/03/10--09:19:09.072,11.221053,8.425,2.743
1989/03/10--09:19:11.372,8.347491,5.97,1.34
1989/03/10--09:19:15.772,11.173329,8.425,1.447
1989/03/10--09:19:27.273,35.089043,8.425,1.703
1989/03/10--09:19:31.374,6.496122,8.425,1.447
1989/03/10--09:19:37.274,9.575902,8.425,2.034
1989/03/10--09:19:45.975,8.76807,8.425,1.34
1989/03/10--09:19:48.375,13.023405,8.425,3.445
1989/03/10--09:19:55.176,12.271581,8.425,3.064
1989/03/10--09:19:56.076,8.350608,7.04,1.447
1989/03/10--09:20:00.576,10.419424,8.425,5.127
1989/03/10--09:20:05.577,9.354414,8.425,1.447
1989/03/10--09:20:10.877,18.096806,8.425,1.567
1989/03/10--09:20:11.678,14.651513,5.97,3.445
1989/03/10--09:20:29.479,8.771151,10.263,1.447
1989/03/10--09:20:43.180,9.187609,8.425,1.567
1989/03/10--09:20:57.382,9.116996,8.425,5.127
1989/03/10--09:21:06.583,10.550471,12.772,1.447
1989/03/10--09:21:10.283,0.688074,12.772,1.447
1989/03/10--09:21:26.285,4.331489,12.772,1.34
1989/03/10--09:21:37.586,10.65364,8.425,1.447
1989/03/10--09:21:41.986,1.299447,12.772,1.34
1989/03/10--09:21:44.886,4.417363,8.425,1.447
1989/03/10--09:21:58.088,10.395573,12.772,1.34
1989/03/10--09:22:13.789,6.755966,8.425,1.447
1989/03/10--09:22:15.589,12.504589,8.425,3.9
1989/03/10--09:22:21.390,0.229358,12.772,1.447
1989/03/10--09:22:22.290,8.944965,12.772,1.447
1989/03/10--09:22:23.090,4.114914,12.772,1.34
1989/03/10--09:22:46.792,0.688074,12.772,1.447
1989/03/10--09:22:46.992,2.293581,12.772,1.447
1989/03/10--09:22:54.093,4.587162,12.772,1.447
1989/03/10--09:23:01.994,23.986368,2.236,1.34
1989/03/10--09:23:29.696,24.461679,2.743,1.447
1989/03/10--09:23:57.899,6.809049,2.743,1.34
1989/03/10--09:24:09.000,12.212708,8.425,1.447
1989/03/10--09:24:13.000,4.81652,12.772,1.447
1989/03/10--09:24:21.601,34.369263,2.743,1.567
1989/03/10--09:24:23.501,8.596904,8.425,3.9
1989/03/10--09:24:48.704,13.211041,12.772,1.34
1989/03/10--09:25:00.905,26.12952,2.743,1.447
1989/03/10--09:25:04.105,14.432376,7.04,2.034
1989/03/10--09:25:07.805,0.229358,12.772,1.447
1989/03/10--09:25:08.705,2.064223,12.772,1.447
1989/03/10--09:25:09.205,10.699934,2.743,1.34
1989/03/10--09:25:16.906,21.663961,2.471,1.34
1989/03/10--09:25:17.506,13.613885,2.236,1.34
1989/03/10--09:25:20.807,12.587895,5.97,1.447
1989/03/10--09:25:22.407,14.735417,7.04,2.236
1989/03/10--09:25:23.407,16.34679,2.743,1.703
1989/03/10--09:25:24.307,9.403682,12.772,1.447
1989/03/10--09:25:25.807,14.943638,12.772,1.34
1989/03/10--09:25:32.008,20.751251,2.743,1.567
1989/03/10--09:25:40.408,26.379711,7.04,1.567
1989/03/10--09:25:40.608,10.370327,1.703,1.34
1989/03/10--09:25:42.309,6.823712,12.772,1.567
1989/03/10--09:26:56.916,12.400519,5.97,1.703
1989/03/10--09:27:00.216,7.790555,5.127,1.447
1989/03/10--09:27:05.616,11.699605,5.97,2.236
1989/03/10--09:27:06.416,11.054706,5.97,2.743
1989/03/10--09:27:20.618,7.792505,5.97,1.567
1989/03/10--09:27:21.218,9.767675,5.97,3.445
1989/03/10--09:27:22.118,10.582209,5.127,2.236
1989/03/10--09:27:23.018,6.816736,5.127,1.447
1989/03/10--09:27:23.618,8.439768,5.127,1.447
1989/03/10--09:27:26.018,5.095101,5.97,1.447
1989/03/10--09:27:27.318,17.528748,5.127,1.447
1989/03/10--09:27:28.219,12.697978,5.97,3.445
1989/03/10--09:27:29.619,21.748632,5.127,1.447
1989/03/10--09:27:31.319,11.720277,5.127,3.445
1989/03/10--09:27:34.019,9.115771,5.127,3.445
1989/03/10--09:27:35.919,0.389624,5.127,1.703
1989/03/10--09:27:35.919,0.324606,5.127,1.447
1989/03/10--09:27:45.020,11.685833,5.127,1.447
1989/03/10--09:27:45.420,9.115771,5.127,3.445
1989/03/10--09:28:06.322,12.67192,5.127,2.034
1989/03/10--09:28:22.924,9.115771,5.127,3.445
1989/03/10--09:28:28.924,9.115771,5.127,3.445
1989/03/10--09:28:39.925,9.767553,8.425,3.445
1989/03/10--09:28:40.925,9.115771,5.127,3.445
1989/03/10--09:30:17.234,34.531609,2.743,1.34
1989/03/10--09:31:00.738,6.322659,3.445,1.567
1989/03/10--09:31:09.039,12.786787,2.743,1.447
1989/03/10--09:31:27.141,14.011537,2.743,1.703
1989/03/10--09:31:36.942,7.78177,2.743,1.34
1989/03/10--09:31:44.943,8.056745,10.263,1.567
1989/03/10--09:32:02.944,5.058151,3.445,1.34
1989/03/10--09:32:04.544,4.377245,2.743,1.34
1989/03/10--09:32:13.345,2.680744,12.772,1.567
1989/03/10--09:32:13.445,0.433338,5.97,2.034
1989/03/10--09:32:22.046,0.216575,12.772,1.34
1989/03/10--09:32:22.146,1.415986,4.451,1.447
1989/03/10--09:32:23.046,2.815468,12.772,1.34
1989/03/10--09:32:23.146,0.433149,12.772,1.34
1989/03/10--09:32:23.346,0.917433,12.772,1.447
1989/03/10--09:32:23.446,0.299971,10.263,1.857
1989/03/10--09:32:23.646,0.229358,12.772,1.447
1989/03/11--08:38:47.274,25.27037,2.034,1.447
1989/03/11--08:38:47.474,0.324606,5.127,1.447
1989/03/11--08:38:59.275,1.167266,3.445,1.34
1989/03/11--08:39:10.676,0.216575,12.772,1.34
1989/03/11--08:39:11.176,2.064223,12.772,1.447
1989/03/11--08:39:11.376,1.94917,12.772,1.34
1989/03/11--08:39:11.577,0.300199,12.772,2.034
1989/03/11--08:39:23.878,32.55167,3.9,1.34
1989/03/11--08:39:41.380,17.653587,10.263,1.34
1989/03/11--08:39:49.180,6.958839,7.04,1.447
1989/03/11--08:39:50.380,11.389049,5.97,1.447
1989/03/11--08:39:59.281,2.589947,2.034,1.567
1989/03/11--08:40:05.882,18.592556,3.445,1.447
1989/03/11--08:40:06.382,5.839905,4.451,1.34
1989/03/11--08:40:12.483,32.244938,2.743,1.447
1989/03/11--08:40:18.783,1.146337,10.263,1.34
1989/03/11--08:40:19.083,5.003525,2.743,1.447
1989/03/11--08:40:19.283,3.026695,3.445,1.447
1989/03/11--08:40:26.484,0.299579,5.127,1.34
1989/03/11--08:40:26.884,0.899135,5.97,1.447
1989/03/11--08:40:27.284,5.188621,3.445,1.447
